GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID	2vs0	4vs0	8vs0	10vs0	tt_dev$adj.P.Val	wt_0h_a	wt_0h_b	wt_0h_c	wt_2h_a	wt_2h_b	wt_2h_c	wt_4h_a	wt_4h_b	wt_4h_c	wt_8h_a	wt_8h_b	wt_8h_c	wt_10h_a	wt_10h_b	wt_10h_c
DDB_G0282759	DDB_G0282759	NA	NA	Q54SI2	 0.217256423749109	 0.09714843290	 0.1692817765	  0.29819879029	0.52395311155788	   51.5642154	   42.0866458	   60.4363652	   51.3042558	   49.3746108	   40.6950249	   36.6940239	   44.3093700	   43.3870222	   35.9171367	   41.3085830	   43.1409366	   48.6007809	   36.0704629	   37.5572080
DDB_G0287159	cysS	CysRS	cysteinyl-tRNA synthetase, cysteine-tRNA ligase	Q54KR1	-0.138892186264821	-0.18535949830	-0.1228747326	 -0.12946012480	0.524312889623661	  129.0351196	  171.6883143	  105.5059806	  184.6785031	  181.5609620	   60.0128615	  137.1777620	  159.6873156	  156.2191298	    3.0350042	    2.4123796	    1.8989927	    1.5421230	    4.3277475	   82.1553400
DDB_G0271298	rpl27	NA	S60 ribosomal protein L27	Q55BE6	-0.048998376017528	-0.01779439039	-0.1872781086	 -0.17065129087	0.524542044112491	    2.3275399	    4.3898424	   11.4502917	    8.3423667	    8.4107238	   18.1189360	   20.2914893	   11.2437058	   14.6958761	   15.3798203	   16.7844153	   13.4674265	   13.8158753	   13.9265739	   13.3961060
DDB_G0270044	DDB_G0270044	NA	NA	Q55CI6	 1.364066540303375	 1.72562940819	 1.6973171835	  1.44536251784	0.52469695643144	   94.5701290	   95.7529066	   93.1693954	   97.4542410	   97.0010892	  101.3307362	   93.6361439	   89.2920996	   91.5714250	   69.1833405	   70.6115901	   91.7418455	   63.9677016	  103.1297418	   90.4646433
DDB_G0286149	dnpep	NA	aspartyl aminopeptidase	Q54M70	-0.119530313719633	-0.12852235932	-0.1474686870	 -0.11339328743	0.524810484539188	    3.3733128	    8.8830243	   14.2006725	    8.4253525	    8.0709031	    6.7181447	    8.1352602	   10.8585286	    9.2592871	    7.3076736	    9.2168710	    8.8961789	    7.3185513	    7.4349851	    7.5681897
DDB_G0276167	DDB_G0276167	NA	putative serine/cysteine peptidase	Q551Y3	-0.232051145216401	-0.03848014612	-0.4010386933	 -1.00524869094	0.525928789533879	    7.2779482	    6.6348149	    1.5628522	    2.0811362	    7.9138596	    9.5278198	    9.8795519	    7.6183839	    9.6907069	    9.0712592	    9.1587510	    9.8478431	   11.0483116	   14.8373162	   10.6280764
DDB_G0270032	DDB_G0270032	NA	NA	Q55CJ6	 0.150810486747834	 0.02330195796	 0.1966394074	  0.06997692397	0.52610817507371	   18.8469061	   16.4896390	   13.5775191	   20.8338470	   16.8501272	   19.3153056	   16.7672352	   16.9941304	   17.6558893	   17.6903390	   17.5149668	   18.8165439	   23.8322830	   18.0449930	   19.3607317
DDB_G0292270	comG	ALDH	aldehyde dehydrogenase, putative NAD-dependent aldehyde dehydrogenase	Q54DG1	-0.124377820319767	 0.11366940420	 0.0106126837	 -0.08242521689	0.526635963956092	   26.0075237	   28.9540793	   37.4869373	   28.6950298	   43.6887302	    1.9363759	   34.9316943	   44.8448773	   43.0126100	   56.2475138	   58.7218147	   44.0667421	   65.3746239	   48.5884496	   48.6614744
DDB_G0277725	thfA	NA	methylenetetrahydrofolate dehydrogenase (NAD+)	Q86KU6	-0.085120737834061	-0.13933826429	-0.1194273887	 -0.18004715685	0.527266218849463	   26.9252499	   25.0555342	   22.0430386	   30.0356150	   22.4877000	   24.0199427	   24.3600034	   29.0633670	   24.8508330	   15.3775453	   23.4153282	   26.9680552	   26.3310242	   32.5585215	   17.3079314
DDB_G0286495	itpa	ITPase	inosine triphosphate pyrophosphatase, inosine triphosphatase	Q54LQ6	-0.236773407801265	-0.32657307046	-0.5260141309	 -0.47637695711	0.527314809041496	   93.5432213	   88.6315998	   87.8310408	   92.0491736	   94.7846694	   92.6139357	  113.5234466	  109.3198168	  105.9051230	  130.6048616	  120.6712053	  126.2129004	   83.5530127	  143.2835402	  109.8663560
DDB_G0283669	DDB_G0283669	NA	ubiquinol-cytochrome-c reductase subunit	Q54QR8	-1.636943248134627	-1.42203608218	-3.2812226709	 -0.10371338451	0.527511096973377	   32.2845143	   40.0052271	   45.9969703	   36.9507922	   40.9596560	   40.6000919	   42.4848955	   37.9301254	   35.0104891	   31.4655110	   35.4581642	   31.6214357	   23.3517208	   34.3411001	   29.1499352
DDB_G0291828	DDB_G0291828	NA	NA	Q54E30	 0.000772100155776	-0.07177808474	-0.2378760777	 -0.19951661865	0.528781133297701	   69.0538993	   83.3588234	   65.8130179	   78.9855652	   91.3186533	   86.5058564	   70.9975796	   86.6771747	   67.9592980	   68.6580788	   87.8970165	   88.4768165	   92.6248427	   98.3544510	   90.9720058
DDB_G0268244	DDB_G0268244	NA	DNA topoisomerase 2-associated protein PAT1	Q55F60	-0.070077674883831	-0.31024924797	-0.0805284717	 -0.37176681833	0.528781133297701	    2.1323250	    7.3536972	    2.7359275	    3.0418115	    1.7819854	    1.9439813	    5.3434197	    4.1048042	    7.5392661	    1.8756866	    2.6219966	    1.8573696	    7.0770703	    4.6559465	    5.3889515
DDB_G0276873	DDB_G0276873	NA	NA	Q86L03	-0.837859503760828	-0.75440564355	 0.1865795904	  0.23311292517	0.529709957691338	  370.4396145	  508.2370326	  256.4747599	  174.7817594	  299.3240504	  375.0458854	  329.7018829	  357.5762634	  456.7527851	  256.9754961	  345.9250925	  259.5004735	  353.6319386	  316.4293591	  431.2224031
DDB_G0272318	DDB_G0272318	NA	putative importin subunit alpha B	Q76P29	-0.143530172083224	-0.16203158902	 0.1086950960	  0.07439749349	0.529709957691338	   10.8098653	   11.9780557	    2.8665424	    9.1155073	    8.1303199	    8.7987173	    2.7321891	    1.5824021	    7.8594238	    2.2074951	    2.2944080	    1.7727204	    2.4792962	    3.5157838	    1.9778109
DDB_G0275759	rpa1	polr1a, rpaA	RNA polymerase I, largest subunit	Q86H36	 0.039418060574969	 0.01950491537	-0.1472517223	 -0.13789202808	0.530830463693367	   13.1349022	    2.1879716	    2.8606142	   12.7690533	   16.2018182	   11.4823003	   17.4407025	   16.9294288	   15.9822460	   23.0247382	   20.3082410	   19.0163096	   25.8164929	   17.1322393	   21.1112695
DDB_G0279427	sesn	NA	sestrin-like protein	Q54WU6	-0.059385570178096	 0.00066781862	-0.3844057784	 -0.47056779264	0.53196126552724	    2.6123930	    2.6296753	   20.1219344	   13.6844631	   16.4439719	   16.3877522	    9.4981242	   13.7583276	   12.5363595	   11.9198006	   11.0422790	   11.4485828	    6.3086157	    9.3265049	   10.3444466
DDB_G0283987	purC/E	purC, purE	phosphoribosylaminoimidazole carboxylase (AIR carboxylase), phosphoribosylaminoimidazolesuccinocarboxamide synthase (SAICAR synthase), PAICS	Q54QE4	-0.096839524166366	-0.14591611994	-0.1081147819	 -0.11803527349	0.532665097570852	    2.7897417	    7.2486387	    7.4741766	    5.8979010	    7.2810120	    7.0296512	    3.2308604	    6.7098945	    5.2199620	    8.0282262	    1.9038054	    2.2907559	    3.6692287	    6.6533936	    3.6690559
DDB_G0275323	tipD	DG1035, apg161, atg16L1	autophagy protein 16	O15736	 0.766439380590531	 0.45613755631	 0.9591738984	  0.99896528511	0.532665097570852	   46.3568526	   49.0167232	   59.6752135	   83.7587598	  114.5242992	  120.1775417	  146.0331182	  176.3067901	  203.8932639	  138.4142948	  160.6498971	  192.9900930	  125.5660520	  174.3823503	  168.3721334
DDB_G0275049	DDB_G0275049	NA	short-chain dehydrogenase/reductase (SDR) family protein	Q869Y3	-0.098210641162333	-0.08963773099	-0.1793660382	 -0.17011426376	0.533607195891099	    8.1145713	    1.7343754	    2.7155708	    2.8356430	    2.8445233	    8.2945821	    8.7276957	    8.6052481	   10.0284350	    6.4623655	   10.7444543	    8.2165801	   14.2005252	   11.1928158	    9.2792781
DDB_G0282379	rpl28	NA	60S ribosomal protein L28	Q9GS21	-0.087927608789862	 0.01579176587	-0.1587341259	 -0.14547130437	0.533607195891099	  251.1668376	  430.6678364	  321.4514885	  283.0330353	  269.8674100	  468.0359562	  374.0083729	  371.2777158	  312.3634553	  360.1491459	  371.1906536	  218.9793549	  225.4357361	  456.0641460	  288.7466825
DDB_G0289671	DDB_G0289671	NA	alpha/beta hydrolase fold-1 domain-containing protein	Q54H73	 0.193936933238537	 0.23991350801	 0.3262377173	 -0.44906577190	0.533607195891099	    2.2473040	    3.0086740	    1.7588270	    2.5307983	    6.0999704	    9.9875498	    2.0604215	    2.6100534	   13.6971346	    6.2630197	    4.7335981	    2.2283567	    7.8783879	   10.9177908	    8.0700236
DDB_G0274591	dolpp1	NA	dolichyldiphosphatase 1	Q86IX2	-1.032611998183662	-1.05160285728	-1.2876550655	 -1.40027529114	0.533607195891099	   14.9123676	   11.7275985	   17.4516200	    9.2885043	   16.1457211	    8.2708358	   10.5248046	   10.9285843	   11.7982241	    4.3579961	   11.4322788	    7.5549937	   11.6958336	   13.9559336	    8.4302216
DDB_G0285175	vmp1	tmem49	vacuole membrane protein 1	Q54NL4	-0.385928686617598	 0.02806073137	-1.0310058377	 -0.34579588819	0.534229681553999	   22.5045278	   29.9553847	   26.0872477	   32.6488643	   39.8804454	   38.9004195	   37.8819162	   49.1910938	   50.5402919	   46.5893208	   48.4735548	   66.2069852	   39.2031260	   77.9263857	   55.9023369
DDB_G0292378	fhbA	DdFHa, DidiA	flavohemoglobin	Q9UAG7	 0.248850149089236	 0.07888242192	-0.1532162904	  0.02323346095	0.534229681553999	   27.3794827	   30.4809478	   32.8196473	   32.7155203	   30.8703578	   25.9816729	   21.3901736	   34.9708543	   28.9827555	   24.4622231	   28.0715728	   23.2198738	   33.4501208	   30.8313202	   30.6274586
DDB_G0291816	DDB_G0291816	NA	Thiosulfate sulfurtransferase	Q54E40	-0.131684773849031	-0.18016809669	-0.2076890123	 -0.11272596296	0.534751140504944	   85.8769479	   77.5771780	   77.5391432	   78.8072835	   80.9013058	   87.5343502	   86.5363202	   66.9273499	   66.4042781	  109.4206632	   85.9796714	   98.2435544	   98.6711153	   82.3951704	  102.3916953
DDB_G0291306	xpo1	CRM1	exportin 1, chromosome region maintenance protein 1	Q54EV7	-0.048612734700100	-0.10858878393	-0.0666599676	 -0.16457758916	0.535693403534652	    2.4190282	    1.4815294	    2.6272342	    2.0069607	    3.0115132	    1.8477609	    2.9270315	    2.5202858	    2.6184641	    6.7167577	    2.9485431	    2.9457339	   14.3802703	    5.5321557	   10.4891349
DDB_G0279015	dsd	alanine racemase N-terminal domain-containing protein, D-serine ammonia-lyase	D-serine dehydrase	Q54XE5	-0.219975812263165	-0.42965559091	 0.0805375940	  0.02435946694	0.536128561062654	    6.1096521	    1.6583501	    2.9738618	    3.0353741	    3.7464080	    6.5343491	    7.4158195	    3.5497415	    3.0817623	   10.1878802	    8.5194113	    9.8036866	    5.6288418	   10.9555562	    8.6429627
DDB_G0276089	DDB_G0276089	NA	NA	Q75JJ3	-0.150491608601261	 0.07363129023	-0.0686472950	 -0.28132580940	0.537275618043989	   22.9081877	   12.9849348	   26.0461771	   20.9580430	   13.8768325	   17.5243807	   14.7361651	   26.3692793	   25.7726343	   24.9561778	   18.6209309	   19.8290478	   27.9749799	   24.6446504	   22.3078590
DDB_G0278027	snrpD1	NA	LSM (like-Sm) domain-containing protein, putative small nuclear ribonucleoprotein D1	Q54YX5	-1.529157922507196	-1.73824822101	-0.5184087242	 -1.14619450632	0.537275618043989	   51.4121676	   61.1899676	   64.0933617	   66.3519684	   58.9838730	   54.9165144	   51.9658965	   55.5937467	   58.4169544	   16.2061468	   33.8473889	   32.0752574	    1.6913466	   15.7832923	   22.0903521
DDB_G0274237	DDB_G0274237	NA	DUF614 family protein	B0G108	 0.487776638831033	 0.76054611427	 0.3130855046	  0.03459921509	0.53783765312141	   39.0118523	   33.6237563	   19.9914290	   38.9809337	   19.7321986	   33.7479284	   35.5694658	   29.3218000	   33.6270191	   34.2048820	   30.2621375	   27.6801254	   23.9760487	   32.2144802	   22.4092606
DDB_G0293252	DDB_G0293252	NA	putative RNA binding protein	Q54C48	-0.258865457287061	-0.03440382201	-0.3196201208	  0.07773465146	0.53783765312141	  110.7510792	  111.0827406	  128.0462516	   73.7333697	   81.1076812	   80.6851535	   53.0836126	   53.4587790	   45.3353690	   17.0127099	   20.1293209	   23.2498378	    2.0418942	   26.3122717	   22.3724921
DDB_G0280281	bpiL	NA	putative bactericidal permeability-increasing family protein L	Q54VK5	 0.402343780798363	 0.59094089021	 0.5662140478	  0.23576253006	0.539838620839276	  161.0449660	  191.6282911	  145.0540862	  181.2388414	  203.2314278	  272.0453844	  224.6303801	  240.0110997	  232.7210846	  252.5560749	  316.7931396	  283.9863629	  237.3495010	  313.4895825	  240.6733618
DDB_G0270916	DDB_G0270916	NA	NA	Q55DD8	-1.194956485132198	-1.50509817226	-2.5260310054	 -1.63463852531	0.53999759768257	    2.2163908	    3.2801505	    3.8555842	    5.3949016	    2.2326371	    2.5881252	    2.8993511	    2.1421315	    2.1358057	    2.2087545	    2.6771990	    1.3040491	    2.2459325	    2.1783547	    1.7591783
DDB_G0283827	wasC	WASP-C	WASP-related protein C	Q54QH4	 0.040335457880834	-0.14892648932	-0.5723730064	  0.00764823022	0.541499897573991	  304.3372179	  301.7369816	  303.2263041	  292.6874344	  266.6562697	  280.9834605	  269.8728841	  259.7552858	  272.3750738	  225.1983543	  222.9183752	  270.4773312	  207.5011621	  287.0817265	  250.0363756
DDB_G0292468	DDB_G0292468	NA	Protein KRI1 homolog	Q54D59	-1.595164270686898	-2.29864856809	-2.0375613127	 -2.35677513843	0.541499897573991	   43.0009861	   42.7678495	   53.5535817	   43.3760760	   47.4381806	   50.5983124	   53.1086582	   47.3458206	   51.6980221	   87.1495779	   61.6940181	   64.0993111	   77.5250112	   82.9651937	   73.1574569
DDB_G0267950	copE	epsilon-COP	coatomer protein complex epsilon subunit	Q55FU2	 0.048386884027735	-0.00449367831	 0.1812261342	  0.16266510918	0.542101098439249	   32.4117967	   31.5309918	   27.7129027	   37.5095040	   28.3191924	   48.0459484	   25.4874334	   26.2702390	   27.0983878	   22.9654743	   14.5132043	   20.6865401	    5.0721207	   10.1100277	   17.6708273
DDB_G0278541	DDB_G0278541	NA	membrane bound O-acyl transferase family protein	Q54XX2	-0.178972548470128	-0.22137891690	-0.1466487801	 -0.08506861458	0.543186586216336	   82.3644719	   68.6833256	   49.1260651	   55.7364272	   51.4533276	   58.0324506	   53.9636475	   49.9292440	   57.4673764	   52.0511609	   60.8244440	   53.5504235	   49.7416504	   55.5139862	   42.6123415
DDB_G0274423	DDB_G0274423	NA	SH3 domain-containing protein	Q86HT7	-0.160210273459667	-0.39121546306	 0.1479577330	  0.27950799704	0.544246678493182	  164.3370495	  170.6229922	  121.2866800	  156.9989882	  156.2282457	  144.2044097	  175.9826832	  181.3953191	  183.7159253	  144.4230618	  155.2673682	  163.5403895	  114.3764318	  144.3634663	  136.6734669
DDB_G0272632	DDB_G0272632	gsta2, putative glutathione transferase	putative glutathione S-transferase alpha-2	Q556G3	-0.133561881462360	-0.00225043779	-0.0372683901	 -0.34360509336	0.544246678493182	    2.3213325	    2.2318409	    2.9237290	   13.3676833	    2.3321009	   33.3555694	   26.9062548	    2.6472298	    2.0409283	   83.6443350	   18.2470292	   19.7890661	   37.3669168	   23.5629832	    5.8315284
DDB_G0269104	calB	NA	calmodulin-like protein	O00897	 0.102650560436735	 0.18258808787	 0.0724504305	 -0.16118835382	0.54580061431935	   59.0325671	   58.5653357	   33.3069225	   85.5816747	   85.1899389	   94.8586943	   95.2453820	  100.7284162	   98.5494001	   62.5239059	   78.7201894	   82.3562005	   53.9804473	   49.8466556	   73.0069686
DDB_G0286487	DDB_G0286487	NA	seven transmembrane domain protein	Q54LQ7	-0.100779234126229	-0.18187497377	-0.1733739103	  0.01266847166	0.54580061431935	   33.4749246	   29.3790267	   28.1383318	   34.7835792	   43.4456029	   28.7472190	   45.2104633	   34.7481650	   43.4575364	   56.8886551	   49.5326988	   47.0634692	   38.6462896	   55.3400993	   51.5672660
DDB_G0285871	DDB_G0285871	NA	Ran GTPase binding protein, Mog1 family protein, RAN guanine nucleotide release factor	Q54ML6	-0.093460468967591	-0.14043939772	 0.0340249081	  0.12680192032	0.54580061431935	  117.5645247	  118.8297754	  109.7783024	  104.2458143	  114.1799270	  117.0591209	  104.7714417	  102.2725399	  104.8639530	  121.5642074	  115.9475280	  116.4304980	  116.6825264	  127.0840481	  112.6186707
DDB_G0268386	DDB_G0268386	NA	SET domain-containing protein	Q55FX4	 0.314814564202037	 0.53360186590	 0.6141271092	  0.75344318920	0.54580061431935	   54.2037056	   56.7265998	   59.1363758	   52.0259424	   54.4948353	   59.9513312	   54.4514515	   53.1719928	   54.6116348	   32.2929128	   44.1897010	   48.6035227	   28.1466661	   35.0433222	   32.2796013
DDB_G0268868	nat10	NA	putative N-acetyltransferase	Q55EJ3	 0.431575599783665	 0.30689617903	 0.0134096662	  0.04240271877	0.546479646361438	   25.4702369	   27.5970111	   28.8852497	   28.2178773	   29.3621287	   22.3105545	   27.1016141	   28.7357320	   28.1104450	   20.2362960	   22.0737068	   27.4738566	   18.6348723	   23.8313236	   20.1314596
DDB_G0284405	mrpl15	rpl15	ribosomal protein L15, mitochondrial	Q54PP3	 0.067261793130278	 0.01679329565	-0.0931349417	 -0.09399180781	0.546529122413895	   25.3083251	   34.6790403	   31.6880084	   30.3574193	   27.9123757	   17.9961349	   25.5178987	   27.2674538	   24.5193583	   20.5855078	   21.8971676	   24.7562432	   24.6882389	   18.3082100	   24.2643393
DDB_G0292140	DDB_G0292140	NA	SET domain-containing protein	Q54DL6	 0.732044423536035	 1.26901801795	 1.2714195187	  0.67629101277	0.547075145914427	  250.8164292	  246.9167240	  289.6759932	  249.2729206	  268.2329049	  286.8606875	  247.1823111	  244.0509728	  245.6504983	  243.5187087	  230.5862353	  230.6666415	  244.5770094	  237.0767044	  252.4238435
DDB_G0286959	DDB_G0286959	NA	unknown	Q54L12	 0.054233927971008	 0.08667403115	 0.2007627096	  0.07568990867	0.548805272933615	   89.5592161	   82.5199859	   83.8072900	   84.7171474	   76.6973466	  106.8604934	   78.3486335	   88.3793394	   84.7352055	   88.5592748	  113.0676279	   86.6645003	  105.1220332	   95.9635334	   89.7083443
DDB_G0268320	DDB_G0268320	NA	CHAPS family protein	Q55GE5	 0.745566768762737	 0.61981349602	-0.0524957288	 -0.57310280951	0.548903016861089	   18.0061545	   13.1312587	   11.5427165	   10.5316133	   11.4058124	    8.4292711	    6.9422030	    2.1077239	    7.7598669	    2.3376758	    2.8370966	    6.7283431	    2.9057116	    2.8467273	    5.4782991
DDB_G0288069	DDB_G0288069	NA	NA	Q54JG8	 0.259323232711965	 0.48728818241	 0.7129774503	  0.34369469421	0.548903016861089	   40.2421213	   32.7463267	   14.5900777	   43.6982572	   20.6259129	   49.2589128	   53.6190050	   25.6868303	   48.3898737	   52.4503680	   57.9970321	   48.1752939	   88.1956329	   10.4454032	   36.7817089
DDB_G0292974	vti1A	vti1, DdVti1A	v-SNARE family protein	Q54CK6	-0.470280967390329	 0.22285857032	 1.4302733705	 -0.38398406024	0.548903016861089	  226.5516775	  201.9551154	  252.1012338	  245.2786744	  247.0848303	   92.4132228	  164.9971908	  241.4754470	  227.9740583	  194.9764342	  238.1123439	  208.7751020	  237.2600663	  164.4995053	  225.7868288
DDB_G0275211	srp19	NA	signal recognition particle 19 kDa subunit	Q554G7	 0.240991373047200	 0.23128599769	 0.5175153786	  0.30646878527	0.549564103533308	   60.6640001	   56.5351990	   73.2001462	   61.6483099	   72.5063209	    2.4290152	   35.2072499	   56.0965252	   46.0610159	   46.5425069	   37.6942579	   50.9965280	   50.8162078	   51.1377737	   56.2748461
