PG.Pvalue;PG.Qvalue;PG.Cscore;PG.MolecularWeight;PG.ProteinGroups;PG.ProteinAccessions;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.NrOfStrippedSequencesMeasured;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.NrOfStrippedSequencesMeasured;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.NrOfStrippedSequencesMeasured;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.NrOfStrippedSequencesMeasured;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.NrOfModifiedSequencesMeasured;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.NrOfModifiedSequencesMeasured;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.NrOfModifiedSequencesMeasured;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.NrOfModifiedSequencesMeasured;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.Quantity;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.Quantity;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.Quantity;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.Quantity;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.Quantity;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.Quantity;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.Quantity;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.Quantity;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.Quantity;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.Quantity;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.Quantity;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.Quantity;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.MS2Quantity;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.MS2Quantity;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.MS2Quantity;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.MS2Quantity;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.MS2Quantity;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.MS2Quantity;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.MS2Quantity;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.MS2Quantity;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.MS2Quantity;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.MS2Quantity;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.MS2Quantity;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.MS2Quantity;[1] DIA_BKelly_Dictost_Dev8h_biorep1.htrms.PG.IBAQ;[2] DIA_BKelly_Dictost_Dev8h_biorep2.htrms.PG.IBAQ;[3] DIA_BKelly_Dictost_Dev8h_biorep3.htrms.PG.IBAQ;[4] DIA_BKelly_Dictost_Dev30min_biorep1.htrms.PG.IBAQ;[5] DIA_BKelly_Dictost_Dev30min_biorep2.htrms.PG.IBAQ;[6] DIA_BKelly_Dictost_Dev30min_biorep3.htrms.PG.IBAQ;[7] DIA_BKelly_Dictost_Veg8h_biorep1.htrms.PG.IBAQ;[8] DIA_BKelly_Dictost_Veg8h_biorep2.htrms.PG.IBAQ;[9] DIA_BKelly_Dictost_Veg8h_biorep3.htrms.PG.IBAQ;[10] DIA_BKelly_Dictost_Veg30min_biorep1.htrms.PG.IBAQ;[11] DIA_BKelly_Dictost_Veg30min_biorep2.htrms.PG.IBAQ;[12] DIA_BKelly_Dictost_Veg30min_biorep2_180703073041.htrms.PG.IBAQ
0.006401397;0.000559185;0.9852195;NaN|NaN|NaN;Q5TJ65|Q55DC0|Q55BN3;Q5TJ65|Q55DC0|Q55BN3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;913013.0625;339263.625;608038.125;401037.625;391453.4375;308897.125;162514.4375;144254.3438;422337.6875;400467.5313;433402.2813;422407.125;913013.0625;339263.625;608038.125;401037.625;391453.4375;308897.125;162514.4375;144254.3438;422337.6875;400467.5313;433402.2813;422407.125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000763322;0.000173541;1.034203;NaN;Q5V9E9;Q5V9E9;27;27;27;27;27;27;27;27;27;27;27;27;33;33;33;33;33;33;33;33;33;33;33;33;1361597.25;1612474;1607847.625;1340002.375;1293060.5;1241974.25;1149677;1479508.5;1155879.75;1453910.125;1620200.75;1563011.375;1361597.25;1612474;1607847.625;1340002.375;1293060.5;1241974.25;1149677;1479508.5;1155879.75;1453910.125;1620200.75;1563011.375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000604267;0.000173541;1.039048;NaN;Q5V9F0;Q5V9F0;38;38;38;38;38;38;38;38;38;38;38;38;56;56;56;56;56;56;56;56;56;56;56;56;3697474.75;3734753.25;3526145;3513849.25;4146897.5;3388896;3422214.5;3390800;3471345;3964089;3986008.75;4028151;3697474.75;3734753.25;3526145;3513849.25;4146897.5;3388896;3422214.5;3390800;3471345;3964089;3986008.75;4028151;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001186267;0.000175921;1.024813;NaN;Q5XM24;Q5XM24;13;13;13;13;13;13;13;13;13;13;13;13;15;15;15;15;15;15;15;15;15;15;15;15;340332.4375;654137.25;695922.75;1268285.25;915259.875;1519640.5;1191321.75;1629814.75;1638477.625;1023646.125;1126821.375;1278966.375;340332.4375;654137.25;695922.75;1268285.25;915259.875;1519640.5;1191321.75;1629814.75;1638477.625;1023646.125;1126821.375;1278966.375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001510178;0.000190621;1.019522;NaN;Q65YR7;Q65YR7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;331258.625;365420.9063;471963.7813;41758.98828;34863.92969;66260.92188;155000.2188;77549.28906;78093.94531;130451.5625;99773.42969;102547.8359;331258.625;365420.9063;471963.7813;41758.98828;34863.92969;66260.92188;155000.2188;77549.28906;78093.94531;130451.5625;99773.42969;102547.8359;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002733859;0.000276957;1.006019;NaN;Q65YR8;Q65YR8;9;9;9;9;9;9;9;9;9;9;9;9;10;10;10;10;10;10;10;10;10;10;10;10;8958979;4928959;5447582.5;5437710.5;5489413;9582202;8999285;12516262;9183684;4627074.5;5275229;4208446.5;8958979;4928959;5447582.5;5437710.5;5489413;9582202;8999285;12516262;9183684;4627074.5;5275229;4208446.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.004756834;0.000432245;0.9926937;NaN;Q6B516;Q6B516;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;26368.85352;29887.63281;34220.33984;29461.90625;37275.10938;31288.2793;42031.21875;31650.17383;33066.78516;21698.41992;42706.08203;44867.02734;26368.85352;29887.63281;34220.33984;29461.90625;37275.10938;31288.2793;42031.21875;31650.17383;33066.78516;21698.41992;42706.08203;44867.02734;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000575832;0.000173541;1.040037;NaN;Q6DN52;Q6DN52;14;14;14;14;14;14;14;14;14;14;14;14;19;19;19;19;19;19;19;19;19;19;19;19;601439.9375;504545.2188;609333;492521.6563;480360.4375;460638.625;502647.9688;544608.25;597125.8125;586251.375;562701.5625;532355.375;601439.9375;504545.2188;609333;492521.6563;480360.4375;460638.625;502647.9688;544608.25;597125.8125;586251.375;562701.5625;532355.375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000494362;0.000173541;1.043142;NaN;Q6IMN8;Q6IMN8;24;24;24;24;24;24;24;24;24;24;24;24;28;28;28;28;28;28;28;28;28;28;28;28;9993275;10351184;10601689;12283053;14378659;12177997;14233549;14410249;14708450;13925658;9468942;16189011;9993275;10351184;10601689;12283053;14378659;12177997;14233549;14410249;14708450;13925658;9468942;16189011;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001246641;0.000178466;1.023734;NaN;Q6RYT0;Q6RYT0;15;15;15;15;15;15;15;15;15;15;15;15;18;18;18;18;18;18;18;18;18;18;18;18;127458.9219;124534.7578;129353.0469;70844.20313;75048.90625;99353.91406;95857.1875;92580.35938;98078.51563;61753.78906;233827.0313;24341.28125;127458.9219;124534.7578;129353.0469;70844.20313;75048.90625;99353.91406;95857.1875;92580.35938;98078.51563;61753.78906;233827.0313;24341.28125;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.011048677;0.000898432;0.9707828;NaN;Q6RZZ9;Q6RZZ9;9;9;9;9;9;9;9;9;9;9;9;9;10;10;10;10;10;10;10;10;10;10;10;10;17819.26563;52956.07813;16211.62793;31014.97656;35314.58594;22543.75391;39552.57031;31900.51953;50957.76172;39361.77344;28985.01172;35284.1875;17819.26563;52956.07813;16211.62793;31014.97656;35314.58594;22543.75391;39552.57031;31900.51953;50957.76172;39361.77344;28985.01172;35284.1875;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.006737127;0.000582462;0.9839072;NaN;Q6S001;Q6S001;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;47923.84766;101307.0313;26062.85938;54256.02734;51653.78906;28382.9375;31694.86719;25204.98828;57404.17188;48759.43359;33379.28125;28839.8418;47923.84766;101307.0313;26062.85938;54256.02734;51653.78906;28382.9375;31694.86719;25204.98828;57404.17188;48759.43359;33379.28125;28839.8418;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.024806685;0.00188144;0.9473544;NaN;Q6S003;Q6S003;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;79646.92188;68114.89844;57694.48438;57651.50781;48248.92578;37337.45703;49515.98828;49167.40625;40975.35156;84852.03125;89479.07031;65291.61328;79646.92188;68114.89844;57694.48438;57651.50781;48248.92578;37337.45703;49515.98828;49167.40625;40975.35156;84852.03125;89479.07031;65291.61328;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000374367;0.000173541;1.048712;NaN;Q6S004;Q6S004;19;19;19;19;19;19;19;19;19;19;19;19;20;20;20;20;20;20;20;20;20;20;20;20;118267.7656;139301.8438;135265.25;186347.3438;176426.75;156409.1719;164143.2656;155908.1875;161744.2813;155216;204191.1875;133969.2969;118267.7656;139301.8438;135265.25;186347.3438;176426.75;156409.1719;164143.2656;155908.1875;161744.2813;155216;204191.1875;133969.2969;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000788237;0.000173541;1.033531;NaN;Q6T486;Q6T486;28;28;28;28;28;28;28;28;28;28;28;28;33;33;33;33;33;33;33;33;33;33;33;33;773734.125;835744.375;839470.5625;728694.375;668259.5;591724;604361.75;680935.75;602554.25;858928.125;896232.9375;787689.4375;773734.125;835744.375;839470.5625;728694.375;668259.5;591724;604361.75;680935.75;602554.25;858928.125;896232.9375;787689.4375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000767028;0.000173541;1.034102;NaN;Q6TMJ4;Q6TMJ4;19;19;19;19;19;19;19;19;19;19;19;19;23;23;23;23;23;23;23;23;23;23;23;23;15761.11426;20835.00391;19953.97266;45910.94531;56424.17578;45886.33984;40540.38672;43467.85547;39570.02734;47523.33984;46534.30859;41490.46484;15761.11426;20835.00391;19953.97266;45910.94531;56424.17578;45886.33984;40540.38672;43467.85547;39570.02734;47523.33984;46534.30859;41490.46484;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002790485;0.000281415;1.005539;NaN;Q6TMJ9;Q6TMJ9;4;4;4;4;4;4;4;4;4;4;4;4;6;6;6;6;6;6;6;6;6;6;6;6;53965.24219;158525.7188;134065.9688;82182.35156;111772.5391;95953.8125;80662.34375;89577.76563;81419.3125;138452.2813;81818.15625;104678.4219;53965.24219;158525.7188;134065.9688;82182.35156;111772.5391;95953.8125;80662.34375;89577.76563;81419.3125;138452.2813;81818.15625;104678.4219;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.01335865;0.00106482;0.9655222;NaN;Q6TMK2;Q6TMK2;8;8;8;Filtered;8;Filtered;8;Filtered;Filtered;Filtered;8;Filtered;9;9;9;Filtered;9;Filtered;9;Filtered;Filtered;Filtered;9;Filtered;255814.3438;335323.375;311454.2188;Filtered;60894.01563;Filtered;60728.02344;Filtered;Filtered;Filtered;17001.23438;Filtered;255814.3438;335323.375;311454.2188;Filtered;60894.01563;Filtered;60728.02344;Filtered;Filtered;Filtered;17001.23438;Filtered;NaN;NaN;NaN;Filtered;NaN;Filtered;NaN;Filtered;Filtered;Filtered;NaN;Filtered
0.000851953;0.000173541;1.031895;NaN;Q6TMK3;Q6TMK3;59;59;59;59;59;59;59;59;59;59;59;59;72;72;72;72;72;72;72;72;72;72;72;72;2006398.75;2887641;2187320.5;2389527.75;2718381.25;2388924.5;2294463.5;2352907;2338705;2697692;2886452;2701803;2006398.75;2887641;2187320.5;2389527.75;2718381.25;2388924.5;2294463.5;2352907;2338705;2697692;2886452;2701803;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00053321;0.000173541;1.041606;NaN;Q6TU48;Q6TU48;34;34;34;34;34;34;34;34;34;34;34;34;46;46;46;46;46;46;46;46;46;46;46;46;952264.375;1109944.375;539913.625;1293715.625;1094882.625;1330054.5;1278459.375;1482980;1371648.875;1436633.625;1580964.75;1319029;952264.375;1109944.375;539913.625;1293715.625;1094882.625;1330054.5;1278459.375;1482980;1371648.875;1436633.625;1580964.75;1319029;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000482922;0.000173541;1.043615;NaN;Q6UK63;Q6UK63;71;71;71;71;71;71;71;71;71;71;71;71;89;89;89;89;89;89;89;89;89;89;89;89;2413467;3955769.5;1649250.75;1476800.125;1095426.625;1464842.5;1505270.5;1931886.75;1840492.625;2088661.375;1433629.125;1362069;2413467;3955769.5;1649250.75;1476800.125;1095426.625;1464842.5;1505270.5;1931886.75;1840492.625;2088661.375;1433629.125;1362069;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000884647;0.000173541;1.031099;NaN;Q6XHA6;Q6XHA6;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;37573.38281;47576.29297;57694.03906;56995.21484;61891.74609;47301.79688;63010.66406;48703.11719;51346.67578;59193.49219;64982.52734;48989.64453;37573.38281;47576.29297;57694.03906;56995.21484;61891.74609;47301.79688;63010.66406;48703.11719;51346.67578;59193.49219;64982.52734;48989.64453;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.005162932;0.000462383;0.9906562;NaN;Q6XHA7;Q6XHA7;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;32067.56641;45127.21094;40369.29297;26221;38076.99219;24855.26172;32208.37695;25878.12891;34690.15625;31647.01563;35534.52734;35410.73047;32067.56641;45127.21094;40369.29297;26221;38076.99219;24855.26172;32208.37695;25878.12891;34690.15625;31647.01563;35534.52734;35410.73047;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00039857;0.000173541;1.047466;NaN;Q6XHB2;Q6XHB2;59;59;59;59;59;59;59;59;59;59;59;59;65;65;65;65;65;65;65;65;65;65;65;65;139787.0313;191003.8125;236437.8906;176676.625;145046.0156;196422.1719;174434.5;202020.5781;209609.125;169143.5313;228684.5;186958.5938;139787.0313;191003.8125;236437.8906;176676.625;145046.0156;196422.1719;174434.5;202020.5781;209609.125;169143.5313;228684.5;186958.5938;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.002949144;0.000292389;1.004239;NaN;Q70GP4;Q70GP4;7;7;7;7;7;7;7;7;7;7;Filtered;7;7;7;7;7;7;7;7;7;7;7;Filtered;7;36866.91016;19205.72266;19310.50195;21066.0918;41551.27344;18945.05859;29677.62109;16755.39844;83280.40625;42454.11719;Filtered;123168.5781;36866.91016;19205.72266;19310.50195;21066.0918;41551.27344;18945.05859;29677.62109;16755.39844;83280.40625;42454.11719;Filtered;123168.5781;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;Filtered;NaN
0.008326084;0.00069887;0.9783863;NaN;Q71A37;Q71A37;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;37743.12109;68185.53906;89946.76563;52406.14844;61979.71094;61375.99219;66177.27344;50897.64063;64667.125;62542.02344;69038.52344;67794.96875;37743.12109;68185.53906;89946.76563;52406.14844;61979.71094;61375.99219;66177.27344;50897.64063;64667.125;62542.02344;69038.52344;67794.96875;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00112744;0.000174337;1.025914;NaN;Q71A38;Q71A38;12;12;12;12;12;12;12;12;12;12;12;12;14;14;14;14;14;14;14;14;14;14;14;14;77568.23438;86627.98438;82918.6875;93037.15625;103908.2188;95661.09375;91853.34375;91585.94531;84408.67188;117148.6406;83215.78125;95101.33594;77568.23438;86627.98438;82918.6875;93037.15625;103908.2188;95661.09375;91853.34375;91585.94531;84408.67188;117148.6406;83215.78125;95101.33594;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001011929;0.000173541;1.028238;NaN;Q71A39;Q71A39;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;7;7;136944.125;152232.7813;25984.73633;138460.7031;151883.75;119662.2734;125993.2344;131596.2969;125001.3984;135548.625;285111.8125;185743.6094;136944.125;152232.7813;25984.73633;138460.7031;151883.75;119662.2734;125993.2344;131596.2969;125001.3984;135548.625;285111.8125;185743.6094;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.003548378;0.00033838;0.9998392;NaN;Q75J87;Q75J87;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;34807.54688;180023.6719;169378.5156;132148.7188;169527.3438;124749.1406;102019.2969;218241;27875.40625;19197.95117;189507.9375;149551.6406;34807.54688;180023.6719;169378.5156;132148.7188;169527.3438;124749.1406;102019.2969;218241;27875.40625;19197.95117;189507.9375;149551.6406;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001233012;0.000177714;1.023973;NaN;Q75J91;Q75J91;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;67149.32031;60989.62109;65794.13281;83967.4375;69982.40625;79994.76563;69355.09375;53029.61719;50952.67188;76282.92188;73849.92969;67470.46094;67149.32031;60989.62109;65794.13281;83967.4375;69982.40625;79994.76563;69355.09375;53029.61719;50952.67188;76282.92188;73849.92969;67470.46094;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000708222;0.000173541;1.035766;NaN;Q75J93;Q75J93;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;64483.63281;77405.49219;84841.91406;66872.57031;67501.92969;64055.57031;72804.66406;63478.17578;75823.28906;76165.59375;51444.69922;66393.15625;64483.63281;77405.49219;84841.91406;66872.57031;67501.92969;64055.57031;72804.66406;63478.17578;75823.28906;76165.59375;51444.69922;66393.15625;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000623856;0.000173541;1.038392;NaN;Q75J96;Q75J96;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;376474.3125;338207.2813;292440.7813;148677.5781;163487.7969;124690.6641;140047.2344;151808.0625;115600.4531;150748.875;110922.2109;153927.2344;376474.3125;338207.2813;292440.7813;148677.5781;163487.7969;124690.6641;140047.2344;151808.0625;115600.4531;150748.875;110922.2109;153927.2344;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000924042;0.000173541;1.030175;NaN|NaN;Q75J96|Q869V0;Q75J96|Q869V0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;42300.72656;42560.89063;41702.92188;18420.74414;13360.33398;23998.5957;22713.28125;29815.75781;29397.55078;14922.61719;24623.80273;25426.4375;42300.72656;42560.89063;41702.92188;18420.74414;13360.33398;23998.5957;22713.28125;29815.75781;29397.55078;14922.61719;24623.80273;25426.4375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.008889383;0.000739521;0.9766508;NaN;Q75JA0;Q75JA0;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;25196.29883;50483.94531;49592.66797;43258.96875;42233.77734;39887.14844;39877.98438;28566.06445;55551.96094;56588.4375;56052.25781;55086.08594;25196.29883;50483.94531;49592.66797;43258.96875;42233.77734;39887.14844;39877.98438;28566.06445;55551.96094;56588.4375;56052.25781;55086.08594;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000445732;0.000173541;1.045229;NaN;Q75JA1;Q75JA1;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;45182.88672;46319.67188;46998.17578;62689.85547;68522.29688;57545.85156;64004.44531;63022.77734;51354.05078;75841.49219;65589.55469;79600.73438;45182.88672;46319.67188;46998.17578;62689.85547;68522.29688;57545.85156;64004.44531;63022.77734;51354.05078;75841.49219;65589.55469;79600.73438;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.009440746;0.000781254;0.975043;NaN;Q75JA2;Q75JA2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;50915.42188;79167.6875;69375.46094;231186.7344;63195.16406;63571.72656;52721.59766;56670.84375;56733.77344;57603.03906;48913.46094;74013.84375;50915.42188;79167.6875;69375.46094;231186.7344;63195.16406;63571.72656;52721.59766;56670.84375;56733.77344;57603.03906;48913.46094;74013.84375;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00380617;0.000357616;0.9981493;NaN;Q75JA4;Q75JA4;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;40300.17188;41208.47656;27257.30859;38478.87109;27056.20117;27504.73438;35419.42188;24635.67578;31735.0625;34506.34375;38664.37109;36014.80859;40300.17188;41208.47656;27257.30859;38478.87109;27056.20117;27504.73438;35419.42188;24635.67578;31735.0625;34506.34375;38664.37109;36014.80859;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000620906;0.000173541;1.038489;NaN;Q75JB5;Q75JB5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;30089.03906;62460.93359;80481.67969;54912.63672;14103.50098;53746.40625;61252.5625;53194.98438;71884.08594;22104.66797;59438.24609;62411.22656;30089.03906;62460.93359;80481.67969;54912.63672;14103.50098;53746.40625;61252.5625;53194.98438;71884.08594;22104.66797;59438.24609;62411.22656;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.000475105;0.000173541;1.043944;NaN;Q75JC0;Q75JC0;25;25;25;25;25;25;25;25;25;25;25;25;27;27;27;27;27;27;27;27;27;27;27;27;168374.375;224691.1094;264377.0625;167908.375;237375.8125;228524.5938;266448.0313;269556.25;260596.8594;100601.8438;131680.5;263240.4688;168374.375;224691.1094;264377.0625;167908.375;237375.8125;228524.5938;266448.0313;269556.25;260596.8594;100601.8438;131680.5;263240.4688;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.005224444;0.000467132;0.9903601;NaN;Q75JC5;Q75JC5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;66806.98438;68841.30469;78914.24219;74218.98438;67245.1875;76673.58594;73449.45313;79462.21875;73059;61722.42188;50254.44531;65040.00781;66806.98438;68841.30469;78914.24219;74218.98438;67245.1875;76673.58594;73449.45313;79462.21875;73059;61722.42188;50254.44531;65040.00781;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.001053609;0.000173541;1.027372;NaN;Q75JC8;Q75JC8;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;136939.3594;115674.9297;119615.3594;124920.7813;165416.6875;127728.1016;106337.6172;136267.6094;118702.7734;144440.4844;119647.0703;113534.0703;136939.3594;115674.9297;119615.3594;124920.7813;165416.6875;127728.1016;106337.6172;136267.6094;118702.7734;144440.4844;119647.0703;113534.0703;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
